timestamp,date,latitude,longitude
1601451061,"2020-09-30 07:31:01",52.239487,0.019321
1601451062,"2020-09-30 07:31:02",52.239419,0.01952
1601451063,"2020-09-30 07:31:03",52.239355,0.019726
1601451064,"2020-09-30 07:31:04",52.23929,0.01992
1601451065,"2020-09-30 07:31:05",52.23923,0.02013
1601451066,"2020-09-30 07:31:06",52.239183,0.020331
1601451067,"2020-09-30 07:31:07",52.239118,0.020533
1601451068,"2020-09-30 07:31:08",52.23907,0.020736
1601451069,"2020-09-30 07:31:09",52.239032,0.020943
1601451070,"2020-09-30 07:31:10",52.238995,0.021142
1601451071,"2020-09-30 07:31:11",52.238969,0.021358
1601451073,"2020-09-30 07:31:13",52.23896,0.02174
1601451074,"2020-09-30 07:31:14",52.238976,0.021947
1601451075,"2020-09-30 07:31:15",52.238972,0.022141
1601451076,"2020-09-30 07:31:16",52.238997,0.022347
1601451077,"2020-09-30 07:31:17",52.239014,0.022587
1601451078,"2020-09-30 07:31:18",52.239048,0.022789
1601451079,"2020-09-30 07:31:19",52.239088,0.022995
1601451081,"2020-09-30 07:31:21",52.239246,0.023371
1601451082,"2020-09-30 07:31:22",52.239316,0.023552
1601451083,"2020-09-30 07:31:23",52.239374,0.023737
1601451084,"2020-09-30 07:31:24",52.23943,0.023929
1601451085,"2020-09-30 07:31:25",52.239487,0.024106
1601451086,"2020-09-30 07:31:26",52.239539,0.02427
1601451087,"2020-09-30 07:31:27",52.239601,0.024439
1601451088,"2020-09-30 07:31:28",52.239686,0.02459
1601451089,"2020-09-30 07:31:29",52.239758,0.024742
1601451091,"2020-09-30 07:31:31",52.23984,0.024994
1601451093,"2020-09-30 07:31:33",52.239896,0.025178
1601451095,"2020-09-30 07:31:35",52.240018,0.025349
1601451096,"2020-09-30 07:31:36",52.240081,0.025456
1601451097,"2020-09-30 07:31:37",52.240159,0.02557
1601451098,"2020-09-30 07:31:38",52.240249,0.025691
1601451099,"2020-09-30 07:31:39",52.240333,0.025816
1601451100,"2020-09-30 07:31:40",52.240415,0.02593
1601451101,"2020-09-30 07:31:41",52.240503,0.026047
1601451102,"2020-09-30 07:31:42",52.240599,0.026186
1601451103,"2020-09-30 07:31:43",52.240691,0.026323
1601451104,"2020-09-30 07:31:44",52.240779,0.026452
1601451105,"2020-09-30 07:31:45",52.24087,0.026588
1601451106,"2020-09-30 07:31:46",52.240955,0.026718
1601451107,"2020-09-30 07:31:47",52.241043,0.026853
1601451108,"2020-09-30 07:31:48",52.241135,0.026982
1601451109,"2020-09-30 07:31:49",52.241224,0.02712
1601451110,"2020-09-30 07:31:50",52.241309,0.027256
